-0.384601 0.0826195 1 
-0.435802 -0.00783067 1 
-0.401239 0.0757509 1 
-0.39609 0.0994093 1 
-0.43263 -0.0611635 1 
-0.369013 0.0298277 1 
-0.410015 0.0201042 1 
-0.372494 0.0369766 1 
-0.382383 0.0172481 1 
-0.378351 0.0644641 1 
-0.364161 0.040663 1 
-0.380698 0.0357219 1 
-0.35141 -0.0116579 1 
-0.335438 0.0062149 1 
-0.386053 0.0328651 1 
-0.245468 -0.0563969 1 
-0.248736 -0.0755797 1 
-0.238441 -0.0801037 1 
-0.265791 -0.0561609 1 
-0.227553 -0.0713797 1 
-0.443285 -0.0476599 1 
-0.266748 -0.0284859 1 
-0.234989 -0.053189 1 
-0.237836 -0.0683773 1 
-0.257644 -0.070575 1 
-0.342317 -0.0645064 1 
-0.352138 -0.00668139 1 
-0.310581 -0.0341764 1 
-0.301244 -0.0178401 1 
-0.30912 -0.0511085 1 
-0.279102 -0.0544191 1 
-0.478981 -0.0204454 1 
-0.348218 -0.0348646 1 
-0.338273 -0.0184706 1 
-0.320193 -0.0116987 1 
-0.377966 0.0211178 1 
-0.370571 -0.0144008 1 
-0.380505 0.00690509 1 
-0.370718 0.00619478 1 
-0.378556 0.0294624 1 
-0.386898 0.00737237 1 
-0.369479 0.0191291 1 
-0.395084 0.0608921 1 
-0.393199 0.0303041 1 
-0.421606 -0.0405709 1 
-0.152772 -0.061479 1 
-0.0654555 -0.0239986 1 
-0.120644 -0.0568398 1 
-0.107852 -0.0456988 1 
-0.152129 -0.0495556 1 
-0.119774 -0.0844057 1 
-0.11064 -0.0351635 1 
-0.128815 -0.039949 1 
-0.135254 -0.0651469 1 
-0.131177 -0.062787 1 
-0.180495 -0.0409149 1 
-0.167775 -0.05543 1 
-0.170741 -0.0546935 1 
-0.150505 -0.0541722 1 
-0.168646 -0.0638419 1 
-0.157415 -0.0667668 1 
-0.158583 -0.0437572 1 
-0.174733 -0.0661696 1 
-0.152204 -0.0646706 1 
-0.0377001 0.0246034 1 
-0.00989175 0.0306509 1 
0.0103023 0.0477678 1 
-0.0182662 0.0180985 1 
-0.0047411 0.0528917 1 
-0.131945 0.199602 1 
-0.00383198 0.0627326 1 
-0.0196831 0.0642943 1 
-0.0340686 -0.0130162 1 
-0.0297844 0.0300241 1 
-0.139367 0.190507 1 
0.091847 0.128507 1 
-0.110965 0.199361 1 
-0.0961017 0.185696 1 
-0.130365 0.187783 1 
-0.110237 0.207407 1 
-0.13973 0.193649 1 
-0.0225211 0.114574 1 
-0.0198644 0.134175 1 
0.00648986 0.109186 1 
-0.0271692 0.107235 1 
0.00381568 0.0829744 1 
-0.054416 0.111393 1 
-0.00833843 0.128924 1 
-0.0212199 0.113524 1 
-0.0130942 0.082307 1 
-0.0340853 0.150295 1 
-0.315097 0.16607 1 
-0.34125 0.157291 1 
-0.359394 0.188541 1 
-0.353211 0.147265 1 
-0.352184 0.122337 1 
-0.133912 0.21101 1 
-0.169593 0.207595 1 
-0.204142 0.203689 1 
-0.00714858 0.0724301 1 
-0.210753 0.0751968 2 
-0.186187 0.0783316 2 
-0.209723 0.0934036 2 
-0.20828 0.0829709 2 
-0.187101 0.0896779 2 
-0.163503 0.0880874 2 
-0.175832 0.0857391 2 
-0.158575 0.0822387 2 
-0.174321 0.0602915 2 
-0.166815 0.0674891 2 
-0.2278 0.0528605 2 
-0.173545 0.106448 2 
-0.193389 0.050785 2 
-0.192686 0.0874185 2 
-0.220439 0.0405095 2 
-0.209561 0.055879 2 
-0.228142 0.0932866 2 
-0.192543 0.118492 2 
-0.214999 0.0979011 2 
-0.248241 0.0755873 2 
-0.214861 0.120404 2 
-0.242915 0.059164 2 
-0.199758 0.105813 2 
-0.230585 0.110662 2 
-0.199877 0.0885965 2 
-0.229077 0.0662461 2 
-0.221661 0.0820549 2 
-0.236178 0.0932631 2 
-0.196036 0.06562 2 
-0.202044 0.09216 2 
-0.20287 0.040315 2 
-0.137566 0.0880766 2 
-0.144513 0.062607 2 
-0.132473 0.0766685 2 
-0.180171 0.0438996 2 
-0.161029 0.0492412 2 
-0.147071 0.0990463 2 
-0.152518 0.0728939 2 
-0.173797 0.12022 2 
-0.156958 0.113995 2 
-0.181047 0.0971389 2 
-0.194486 0.0824347 2 
-0.203587 0.0801264 2 
-0.197457 0.0763585 2 
-0.158034 0.0918943 2 
-0.190952 0.0457721 2 
-0.198037 0.0984392 2 
-0.193537 0.0846485 2 
-0.197231 0.106307 2 
-0.207529 0.0845403 2 
0.277299 0.115062 3 
0.30261 0.162327 3 
0.202687 0.0896983 3 
0.224977 0.142389 3 
0.20787 0.131653 3 
0.210021 0.113057 3 
0.381923 0.0537824 3 
0.19076 0.117032 3 
0.168129 0.0815616 3 
0.174574 0.101371 3 
0.275852 0.110685 3 
0.276352 0.115961 3 
0.276008 0.103742 3 
0.246186 0.152878 3 
0.247611 0.0924067 3 
0.276014 0.114537 3 
0.262248 0.0955947 3 
0.279787 0.067153 3 
0.277736 0.116504 3 
0.281908 0.116577 3 
0.343379 0.0968635 3 
0.336694 0.100603 3 
0.316612 0.0890977 3 
0.283712 0.164558 3 
0.284648 0.10743 3 
0.29439 0.0958608 3 
0.225385 0.12089 3 
0.248378 0.128737 3 
0.309088 0.104553 3 
0.317423 0.100771 3 
0.235694 0.111536 3 
0.248944 0.0693441 3 
0.266503 0.159389 3 
0.283315 0.1237 3 
0.241415 0.0684913 3 
0.348646 0.0918929 3 
0.323146 0.153441 3 
0.365086 0.0984129 3 
0.348236 0.0999791 3 
0.342428 0.0880502 3 
0.402768 0.0918979 3 
0.364294 0.0773467 3 
0.366311 0.0371828 3 
0.339232 0.144389 3 
0.358464 0.112718 3 
0.358789 0.131743 3 
0.393322 0.106767 3 
0.35724 0.0506888 3 
0.348794 0.093449 3 
0.353341 0.0921898 3 
0.346972 0.0470068 3 
0.304051 0.0104781 3 
0.366644 0.0682666 3 
0.25852 0.113194 3 
0.267677 0.130558 3 
0.376817 0.0994356 3 
0.373303 0.0923772 3 
0.346896 0.0251214 3 
0.377055 0.118585 3 
0.293439 0.084489 3 
0.238577 0.133054 3 
0.388527 0.0873707 3 
0.208389 0.0820985 3 
0.193698 0.0887888 3 
0.279538 0.0800257 3 
0.265702 0.0559805 3 
0.288881 0.0729014 3 
0.283916 0.0551171 3 
0.284424 0.00787799 3 
0.324834 0.0914622 3 
0.288325 0.1321 3 
0.29873 0.0864388 3 
0.200297 0.100219 3 
0.326497 0.0160811 3 
0.204754 0.0925182 3 
0.282835 0.0333177 3 
0.225505 0.101311 3 
0.287318 0.143931 3 
0.24314 0.0212985 3 
0.284602 0.0243416 3 
0.197226 0.0915013 3 
0.272884 0.0888293 3 
0.281844 0.0833469 3 
0.228351 0.0320402 3 
0.268601 0.0779622 3 
0.273104 0.088691 3 
0.209033 0.0441606 3 
0.193521 0.0684203 3 
0.191388 0.0868311 3 
0.278841 0.0779136 3 
0.179205 0.068278 3 
0.263816 0.0141196 3 
0.256174 0.0850835 3 
0.215529 0.0618177 3 
0.228843 0.0550396 3 
0.243953 0.101765 3 
0.227786 0.0921127 3 
0.193044 0.056565 3 
0.226054 0.0813099 3 
0.213173 0.088731 3 
0.224256 0.256449 4 
0.209798 0.246516 4 
0.228771 0.272703 4 
0.44926 0.070718 4 
0.431065 0.136767 4 
0.222868 0.241814 4 
0.238917 0.259633 4 
0.265681 0.233953 4 
0.295575 0.252744 4 
0.255699 0.256058 4 
0.27529 0.272145 4 
0.256148 0.242782 4 
0.255182 0.243711 4 
0.293429 0.267087 4 
0.247943 0.249996 4 
0.281979 0.273994 4 
0.273973 0.240438 4 
0.254961 0.24062 4 
0.342842 0.260107 4 
0.323936 0.252258 4 
0.302638 0.253742 4 
0.337953 0.279816 4 
0.338614 0.253698 4 
0.320165 0.247279 4 
0.318227 0.273063 4 
0.32573 0.261903 4 
0.303148 0.244648 4 
0.310936 0.25544 4 
0.340346 0.248473 4 
0.359922 0.24741 4 
0.379255 0.234123 4 
0.39374 0.233793 4 
0.380263 0.268026 4 
0.398268 0.18015 4 
0.391935 0.236346 4 
0.378502 0.239084 4 
0.40524 0.232349 4 
0.372262 0.236263 4 
0.412127 0.247143 4 
0.441292 0.212908 4 
0.431628 0.221146 4 
0.435673 0.233315 4 
0.431011 0.236034 4 
0.419888 0.2181 4 
0.416071 0.219962 4 
0.432935 0.243507 4 
0.398152 0.239449 4 
0.400211 0.232297 4 
0.463515 0.185674 4 
0.439748 0.231497 4 
0.510047 0.189106 4 
0.463864 0.210998 4 
0.45575 0.191653 4 
0.447917 0.222102 4 
0.447647 0.229028 4 
0.484332 0.200119 4 
0.430071 0.216342 4 
0.508538 0.154471 4 
0.489746 0.186172 4 
0.527754 0.18817 4 
0.479869 0.188 4 
0.481661 0.16486 4 
0.476715 0.181861 4 
0.525051 0.172333 4 
0.507154 0.169205 4 
0.499588 0.172195 4 
0.469904 0.0779794 4 
0.506944 0.142556 4 
0.514891 0.108015 4 
0.300151 0.209506 4 
0.49707 0.145991 4 
0.529058 0.137454 4 
0.514481 0.111016 4 
0.534783 0.149204 4 
0.521206 0.104823 4 
0.494674 0.152749 4 
0.502002 0.163785 4 
0.532224 0.119428 4 
0.507277 0.0447781 4 
0.514399 0.0918515 4 
0.526561 0.0856605 4 
0.509946 0.0468515 4 
0.515162 0.0664964 4 
0.524933 0.111003 4 
0.531069 0.11889 4 
0.511251 0.0748455 4 
0.523357 0.072428 4 
0.499546 -0.00208861 4 
0.529258 0.0258654 4 
0.534151 0.0476995 4 
0.489695 0.0203611 4 
0.521077 0.0200905 4 
0.510266 0.0175616 4 
0.491879 0.016434 4 
0.555683 0.0602503 4 
0.517425 0.0141354 4 
0.511144 -0.00169718 4 
0.468967 -0.0364373 4 
0.273383 -0.0459371 4 
0.496658 -0.0141077 4 
0.467321 -0.0213715 4 
0.50947 -0.0170095 4 
0.512966 -0.0254346 4 
0.43908 -0.047924 4 
0.467444 -0.0513104 4 
0.506114 -0.0108515 4 
0.490506 -0.0552006 4 
0.489434 -0.0422215 4 
0.455567 -0.0524197 4 
0.464684 -0.0645654 4 
0.478846 -0.0553443 4 
0.474094 -0.0492166 4 
0.490512 -0.0370634 4 
0.427641 -0.0779006 4 
0.48128 -0.0519697 4 
0.487327 -0.0571912 4 
0.449613 -0.0672572 4 
0.43602 -0.0650922 4 
0.426041 -0.0672636 4 
0.452064 -0.0569665 4 
0.438473 -0.0824741 4 
0.447477 -0.0749389 4 
0.408847 -0.0622701 4 
0.422281 -0.0536231 4 
0.407026 -0.106943 4 
0.380039 -0.0948132 4 
0.433058 -0.068772 4 
0.387839 -0.110867 4 
0.379705 -0.0726359 4 
0.380706 -0.0761892 4 
0.360757 -0.0824293 4 
0.359565 -0.114848 4 
0.420265 -0.0504524 4 
0.396804 -0.0781094 4 
0.373719 -0.101093 4 
0.339488 -0.119996 4 
0.402337 -0.0680801 4 
0.328823 -0.0918318 4 
0.339019 -0.0970401 4 
0.329444 -0.112725 4 
0.29974 -0.121916 4 
0.33977 -0.113343 4 
0.344137 -0.113159 4 
0.331634 -0.117592 4 
0.285052 -0.121805 4 
0.323618 -0.0883894 4 
0.372685 -0.0358415 4 
0.253625 -0.110821 4 
0.286689 -0.0914631 4 
0.283865 -0.120648 4 
0.256404 -0.087889 4 
0.298644 -0.119112 4 
0.292139 -0.105943 4 
0.27559 -0.0990078 4 
0.282336 -0.119277 4 
0.208976 -0.072199 4 
0.193797 -0.0963784 4 
0.206564 -0.0969745 4 
0.229231 -0.0838226 4 
0.221255 -0.0849923 4 
0.189537 -0.0733509 4 
0.240365 -0.0851544 4 
0.228268 -0.089292 4 
0.247455 -0.107619 4 
0.22309 -0.0734662 4 
0.307705 0.243276 4 
0.251825 0.256038 4 
0.271007 0.258099 4 
0.268492 0.246947 4 
0.274539 0.242564 4 
0.299877 0.279199 4 
0.279267 0.263467 4 
0.308492 0.278235 4 
0.272392 0.27544 4 
0.262282 0.256837 4 
0.429887 0.216905 4 
0.447554 0.21802 4 
0.480597 0.194537 4 
0.443731 0.206053 4 
0.478759 0.167326 4 
0.464853 0.20105 4 
0.429567 0.218346 4 
0.477966 0.201111 4 
0.459667 0.211067 4 
0.249016 0.196272 4 
0.412345 0.23554 4 
0.352811 0.264829 4 
0.393302 0.241531 4 
0.36448 0.269002 4 
0.413052 0.249964 4 
0.382962 0.2596 4 
0.376695 0.234303 4 
0.386859 0.234224 4 
0.370026 0.239832 4 
0.379254 0.257253 4 
0.518981 0.108567 4 
0.530789 0.118352 4 
0.507689 0.132255 4 
0.535629 0.0970957 4 
0.527483 0.132588 4 
0.499526 0.128611 4 
0.526065 0.151036 4 
0.524828 0.144915 4 
0.514376 0.156839 4 
0.52544 0.142809 4 
0.529377 0.0985192 4 
0.53966 0.0618439 4 
0.523217 0.0378736 4 
0.5224 0.0388076 4 
0.536348 0.0512554 4 
0.535255 0.0776868 4 
0.487097 0.0028601 4 
0.517991 0.130188 4 
0.499859 0.0488693 4 
0.527355 0.114216 4 
0.537477 0.0494016 4 
0.526292 0.0339226 4 
0.447463 0.130174 4 
0.499814 0.0452232 4 
0.530233 0.0406634 4 
0.530622 0.0567737 4 
0.525222 0.0500998 4 
0.511542 0.0539981 4 
0.51729 0.0686833 4 
0.301284 0.19779 4 
0.505259 0.0336195 4 
0.4619 -0.03731 4 
0.252514 -0.0427256 4 
0.47164 -0.0231291 4 
0.477987 -0.0151168 4 
0.491408 -0.0310355 4 
0.49667 -0.0170752 4 
0.473818 -0.0217764 4 
0.494231 -0.0155089 4 
0.505536 0.0100062 4 
0.434264 0.0560161 4 
0.383157 -0.0794572 4 
0.412241 -0.06927 4 
0.416865 -0.0816288 4 
0.431777 -0.0832587 4 
0.409834 -0.0778688 4 
0.428381 -0.0970243 4 
0.441277 -0.032486 4 
0.429018 -0.0710169 4 
0.406405 -0.10431 4 
0.310257 -0.106379 4 
0.325135 -0.0887961 4 
0.271814 -0.117116 4 
0.416925 0.150547 4 
0.310516 -0.0860476 4 
0.332915 -0.0977909 4 
0.330279 -0.108252 4 
0.335164 -0.0799659 4 
0.349226 -0.0988241 4 
0.30906 -0.12193 4 
0.367976 -0.0997311 4 
0.369553 -0.0767253 4 
0.377411 -0.0813079 4 
0.401659 -0.0902255 4 
0.38424 -0.111983 4 
0.360694 -0.095609 4 
0.36744 -0.122068 4 
0.349547 -0.0639784 4 
0.37249 -0.100652 4 
0.39955 -0.0795362 4 
0.185293 -0.0566238 4 
0.261209 -0.114084 4 
0.238461 -0.0859989 4 
0.360004 -0.0483332 4 
0.257411 -0.110829 4 
0.219788 -0.114455 4 
0.2489 -0.0860059 4 
0.236128 -0.109315 4 
0.232959 -0.083614 4 
0.224357 -0.104487 4 
0.311555 0.113834 3 
0.296553 0.127347 3 
0.332403 0.127227 3 
0.34443 0.11107 3 
0.316831 0.131519 3 
0.309084 0.12425 3 
0.312344 0.12954 3 
0.362675 0.156008 3 
0.310358 0.0866358 3 
0.337357 0.0928918 3 
0.264032 0.0333436 3 
0.322483 0.0315764 3 
0.322464 0.0531173 3 
0.318869 0.0940287 3 
0.347053 0.0726887 3 
0.290458 0.0473318 3 
0.20724 0.0781503 3 
0.306181 0.0485338 3 
0.333608 0.0450082 3 
0.282174 0.0462206 3 
0.248702 0.0492405 3 
0.336251 0.0261569 3 
0.282934 0.0945883 3 
0.303629 0.0270262 3 
0.231553 0.0732607 3 
0.331055 0.0842874 3 
0.30351 0.0664137 3 
0.276513 0.0940518 3 
0.301671 0.113676 3 
0.295394 0.0927018 3 
0.252717 0.0355981 3 
0.299718 0.0421087 3 
0.381474 0.0739444 3 
0.329539 0.116567 3 
0.388231 0.154703 3 
0.333509 0.0638777 3 
0.352714 0.0645349 3 
0.261304 0.0682448 3 
0.307656 0.145503 3 
0.318617 0.0673354 3 
0.257981 0.141509 3 
0.127309 0.0762582 3 
0.11696 0.094876 3 
0.146518 0.0725905 3 
0.135453 0.0955478 3 
0.18139 0.0885019 3 
0.152782 0.0936576 3 
0.396865 0.0696525 3 
0.275208 0.144855 3 
0.348243 0.124125 3 
0.291775 0.151903 3 
0.428587 0.0739267 3 
0.444758 0.0905965 3 
0.276352 0.0230102 3 
0.410925 0.0734547 3 
0.383294 0.105327 3 
0.282853 0.15597 3 
0.405963 0.0899157 3 
0.427912 0.113445 3 
0.424469 0.0911694 3 
0.193246 0.0714537 3 
0.302973 -0.0202368 3 
0.293922 0.0156561 3 
0.160325 0.0770172 3 
0.283135 0.184022 3 
0.281528 0.0128527 3 
0.284109 -0.013249 3 
0.29165 0.186221 3 
0.272611 -0.0251088 3 
0.266502 0.188697 3 
0.265394 0.220287 4 
0.473308 0.12767 4 
0.496354 0.0667139 4 
0.467388 0.0987087 4 
0.296323 -0.0765905 4 
0.483041 0.0569358 4 
0.281623 0.217189 4 
0.456123 0.114603 4 
0.244425 0.234339 4 
0.466128 0.0564935 4 
0.449997 0.0503069 4 
0.302047 -0.0947023 4 
0.279869 0.200809 4 
0.508064 0.11638 4 
0.492114 0.134412 4 
0.320872 -0.0944315 4 
0.44122 0.0297216 4 
0.208897 -0.0838911 4 
0.298266 -0.0591102 4 
0.293086 -0.0401754 4 
0.290347 -0.0322426 4 
0.252848 0.207345 4 
0.404339 0.273474 4 
0.528704 -0.0118928 4 
0.488882 0.0350804 4 
0.4968 0.0516556 4 
0.441849 -0.110715 4 
0.289577 0.249073 4 
0.263852 -0.0997553 4 
0.46867 0.236818 4 
-0.530618 0.0792198 1 
-0.37492 0.196542 1 
-0.431202 0.187054 1 
-0.518077 0.0857385 1 
-0.45047 0.106479 1 
-0.456144 -0.0265837 1 
-0.438739 -0.0337082 1 
-0.457632 0.0815009 1 
-0.476581 0.0859133 1 
-0.497406 0.095051 1 
-0.499774 0.0869118 1 
-0.48497 0.0865002 1 
-0.529349 0.11244 1 
-0.466996 0.0966504 1 
-0.463938 0.0901946 1 
-0.397438 0.0529515 1 
-0.545206 0.0949392 1 
-0.466259 0.0954755 1 
-0.471246 0.102898 1 
-0.441682 0.102843 1 
-0.483438 0.0973114 1 
-0.444828 0.086589 1 
-0.44081 0.0739351 1 
-0.401871 0.0780171 1 
-0.42138 0.0957617 1 
-0.440963 0.122021 1 
-0.43292 0.0809229 1 
-0.436803 0.0965086 1 
-0.466428 0.105292 1 
-0.446997 0.117806 1 
-0.464486 0.0902072 1 
-0.435749 0.0985227 1 
-0.422354 0.0747809 1 
-0.432698 0.0918303 1 
-0.379463 0.120684 1 
-0.43476 0.0936729 1 
-0.40214 0.076278 1 
-0.420732 0.090917 1 
-0.452339 0.0976729 1 
-0.468906 0.111528 1 
-0.356071 0.136571 1 
0.0928134 0.0734484 1 
-0.490095 -0.0148539 1 
0.0402862 0.0709932 1 
0.0758913 0.0718293 1 
0.029824 0.0588533 1 
0.093461 0.0882113 1 
0.0573196 0.0703385 1 
0.0267693 0.0855437 1 
0.0522056 0.0511665 1 
0.0246612 0.0732811 1 
0.0710942 0.0940769 1 
0.0513594 0.0877733 1 
-0.50876 0.106158 1 
-0.410706 -0.00492939 1 
-0.406376 0.190096 1 
-0.508965 0.0973488 1 
-0.390307 0.177354 1 
-0.429136 0.007696 1 
-0.453703 -0.00848763 1 
-0.494525 0.10837 1 
-0.406968 0.0886923 1 
0.0745238 0.0486657 1 
-0.0200159 -0.00554837 1 
0.0124094 0.0830779 1 
0.0946866 0.048022 1 
0.00771234 0.0243709 1 
0.0225127 0.103382 1 
0.0869076 0.107755 1 
-0.40651 0.103914 1 
0.0242703 0.047262 1 
0.113641 0.134352 3 
0.114023 0.0506823 3 
0.317723 0.035048 3 
0.239178 0.0434819 3 
0.109786 0.0791385 3 
0.190683 0.106086 3 
0.122408 0.0639342 3 
0.115672 0.114815 3 
0.26676 0.0438328 3 
0.103279 0.102274 3 
-0.481111 0.224293 5 
-0.485637 0.25233 5 
-0.499269 0.26097 5 
-0.490897 0.242716 5 
-0.441064 0.228704 5 
-0.463198 0.250788 5 
-0.547895 0.221065 5 
-0.48414 0.257813 5 
-0.447665 0.242431 5 
-0.52791 0.226871 5 
-0.520786 0.287909 5 
-0.535255 0.268424 5 
-0.466157 0.296979 5 
-0.537302 0.261147 5 
-0.528051 0.267935 5 
-0.520984 0.289777 5 
-0.51446 0.277859 5 
-0.510544 0.266646 5 
-0.486629 0.278449 5 
-0.511805 0.242799 5 
-0.4766 0.205826 5 
-0.566883 0.252362 5 
-0.44935 0.208816 5 
-0.546755 0.259679 5 
-0.537772 0.238963 5 
-0.523785 0.271698 5 
-0.522488 0.267363 5 
